"stop_code","stop_id","stop_name","platform_code","stop_url","easting","northing","stop_lon","stop_lat"
"","ELOC00055","Allens L.C.","","railmap","258265","308785","-4.0969653","52.6582281"
"","ELOC00056","Allens West L.C.","","railmap","441466","514565","-1.3608694","54.5246972"
"","ELOC00069","Ammanford Relief Rd L.C.","","railmap","263023","212005","-3.987452","51.7898916"
"","ELOC00071","Ancaster L.C.","","railmap","498324","344368","-0.5367444","52.9876544"
"","ELOC00072","Andrews L.C.","","railmap","392334","240732","-2.1132276","52.0649181"
"","ELOC00073","Angle Lane L.C.","","railmap","539559","248321","0.0368098","52.1156167"
"","ELOC00076","Annat East L.C.","","railmap","208575","776793","-5.1400898999999995","56.8430135"
"","ELOC00077","Annat Gate Box","","railmap","208555","776793","-5.1404069","56.8430057"
"","ELOC00078","Annat West L.C.","","railmap","208431","776794","-5.142445","56.8429554"
"","ELOC00080","Anniesmuir L.C.","","railmap","330568","710145","-3.1229294","56.2786675"
"","ELOC00083","Appledore L.C.","","railmap","597592","129798","0.8167677","51.0335668"
"","ELOC00084","Apsley Manor Farm No.2 L.C.","","railmap","482466","209118","-0.8061414","51.7746725"
"","ELOC00087","Ardchronie L.C.","","railmap","261547","888909","-4.3356377","57.8681173"
"","ELOC00088","Ardencaple L.C.","","railmap","228169","684039","-4.7583046","56.0183579"
"","ELOC00091","Ardley Tunnel","","railmap","450919","229457","-1.2603357","51.9612834"
"","ELOC00092","Ardmore East L.C.","","railmap","232647","678782","-4.6832848","55.9727635"
"","ELOC00093","Ardrossan Harbour L.C.","","railmap","222718","641951","-4.8181726","55.6386874"
"","ELOC00095","Arena Tunnel","","railmap","405874","286855","-1.9149326","52.4796016"
"","ELOC00097","Arksey L.C.","","railmap","457517","406418","-1.1333462","53.5512681"
"","ELOC00100","Armathwaite Tunnel","","railmap","350377","544416","-2.7732758","54.7921696"
"","ELOC00104","Arram L.C.","","railmap","503517","444276","-0.4266212","53.8843733"
"","ELOC00106","Asfordby Jn G.F.","","railmap","473104","319005","-0.9180438999999999","52.7637332"
"","ELOC00107","Asfordby L.C.","","railmap","471323","318134","-0.9446197","52.75614"
"","ELOC00108","Asfordby Tunnel","","railmap","472669","319208","-0.9244407","52.7656084"
"","ELOC00110","Ash Road L.C.","","railmap","632392","158553","1.3308187","51.2786964"
"","ELOC00111","Ash Vale Jn (Hw)","","railmap","489390","153609","-0.7198878999999999","51.2746276"
"","ELOC00116","Asheham No.1 L.C.","","railmap","543530","106587","0.0371955","50.8410077"
"","ELOC00118","Ashford Bowdler L.C.","","railmap","351772","270645","-2.7091585","52.3317745"
"","ELOC00121","Ashford Gates L.C.","","railmap","374525","124028","-2.3645304","51.0150516"
"","ELOC00123","Ashtead L.C.","","railmap","518100","159034","-0.3066813","51.3181636"
"","ELOC00124","Ashton Jn. L.C.","","railmap","356718","171349","-2.6241035999999998","51.4394707"
"","ELOC00126","Ashwell Gatehouse L.C.","","railmap","486290","313426","-0.7241385","52.7116429"
"","ELOC00127","Ashwell L.C.","","railmap","486128","313796","-0.7264374","52.7149948"
"","ELOC00128","Askam L.C.","","railmap","321502","477665","-3.2044728","54.1887261"
"","ELOC00129","Askew Road Tunnel","","railmap","424575","562625","-1.6177915","54.9576722"
"","ELOC00130","Askham Tunnel","","railmap","473134","374894","-0.9049668","53.2660277"
"","ELOC00133","Astley Station L.C.","","railmap","370338","397205","-2.4483214","53.470755"
"","ELOC00139","Atherton Goods Yard S.B.","","railmap","368110","403810","-2.4825542","53.5299853"
"","ELOC00140","Attenborough L.C.","","railmap","451778","334575","-1.2315858","52.9061464"
"","ELOC00142","Auchencruive G.F.","","railmap","237122","623982","-4.5789997","55.4824415"
"","ELOC00143","Auchengray HABD","","railmap","299084","653463","-3.6098809","55.7639525"
"","ELOC00144","Auchengray L.C.","","railmap","299084","653351","-3.6098349","55.7629392"
"","ELOC00145","Auchintee L.C.","","railmap","194080","841765","-5.4308103","57.4194263"
"","ELOC00146","Auckley L.C.","","railmap","465792","400021","-1.0098046","53.492813"
"","ELOC00147","Audley End Tunnel","","railmap","551295","238429","0.2036844","52.0236629"
"","ELOC00148","Aughton Road L.C.","","railmap","333306","416134","-3.0101787","53.6374725"
"","ELOC00149","Auldclune 3 L.C.","","railmap","289543","763945","-3.8080572","56.7539758"
"","ELOC00150","Avon View Farm L.C.","","railmap","386680","161325","-2.1926553","51.3508431"
"","ELOC00151","Avonmouth Dock Jn. L.C.","","railmap","352152","177152","-2.6905677","51.4912762"
"","ELOC00155","Axe L.C.","","railmap","332148","101742","-2.9644269","50.8112245"
"","ELOC00156","Axminster L.C.","","railmap","329532","98705","-3.0009676","50.7836099"
"","ELOC00159","Aylesford Village L.C.","","railmap","572833","158787","0.47794299999999995","51.3019648"
"","ELOC00160","Aynho Park Jn","","railmap","449970","232465","-1.2737013","51.9884116"
"","ELOC00162","B.A.C. L.C.","","railmap","359941","179996","-2.5787063999999997","51.5174554"
"","ELOC00163","Back Settlement L.C.","","railmap","370892","770955","-2.4785958","56.8291462"
"","ELOC00165","Badden L.C.","","railmap","279558","898470","-4.0371173","57.9591612"
"","ELOC00168","Bagillt L.C.","","railmap","322150","375402","-3.1687727","53.2698842"
"","ELOC00170","Bainton Green L.C.","","railmap","511141","306304","-0.3588322","52.6431228"
"","ELOC00171","Bainton L.C.","","railmap","509290","306501","-0.3861127","52.6452692"
"","ELOC00172","Bakers L.C.","","railmap","515655","129822","-0.35114409999999996","51.0561014"
"","ELOC00173","Balavil Gates L.C.","","railmap","279176","802177","-3.9957384","57.094643"
"","ELOC00174","Balcathie L.C.","","railmap","361758","738960","-2.623481","56.5410691"
"","ELOC00175","Balderton L.C.","","railmap","483916","350593","-0.7497008","53.04605"
"","ELOC00178","Balderton Tunnel","","railmap","337410","361975","-2.937363","53.1512288"
"","ELOC00179","Baldinnies 1 L.C.","","railmap","302134","716860","-3.5844758","56.3339546"
"","ELOC00180","Balintraid L.C.","","railmap","273024","871018","-4.1328232","57.7109389"
"","ELOC00181","Ballach L.C.","","railmap","287905","937762","-3.9149968","58.3140541"
"","ELOC00182","Ballachladdich Farm L.C.","","railmap","259942","863913","-4.3480696","57.6432852"
"","ELOC00183","Ballast Hole L.C.","","railmap","568182","149287","0.4068294","51.2180076"
"","ELOC00184","Ballentoul L.C.","","railmap","288048","764896","-3.8329219","56.7621581"
"","ELOC00186","Balnahinch No. 4 L.C.","","railmap","258333","893309","-4.3923877000000005","57.9065892"
"","ELOC00189","Balne Lowgate L.C.","","railmap","459122","417980","-1.106936","53.6549982"
"","ELOC00191","Bamber Bridge L.C.","","railmap","356521","425806","-2.6604538","53.7268478"
"","ELOC00195","Banavie L.C.","","railmap","211227","776798","-5.0966781","56.8441385"
"","ELOC00200","Bank Head L.C.","","railmap","358556","425701","-2.6296054","53.7260718"
"","ELOC00201","Bank House Tunnel","","railmap","409437","422604","-1.858536","53.6998017"
"","ELOC00202","Bannolds L.C.","","railmap","551035","267758","0.2129286","52.287222"
"","ELOC00204","Barcroft L.C.","","railmap","458648","413005","-1.1150402","53.6103416"
"","ELOC00205","Bardon Mill L.C.","","railmap","378135","564481","-2.3431264","54.9744618"
"","ELOC00207","Bare Lane L.C.","","railmap","345415","464607","-2.8356992","54.074492"
"","ELOC00216","Barlby Bocm L.C.","","railmap","462449","432743","-1.0536354","53.78729"
"","ELOC00222","Barmouth Swing Bridge","","railmap","261998","315427","-4.0445934","52.7188607"
"","ELOC00224","Barnby L.C.","","railmap","481393","353012","-0.7867154","53.0681792"
"","ELOC00225","Barnby L.C.","","railmap","648636","290634","1.6582708","52.4570402"
"","ELOC00226","Barnby Moor And Sutton L.C.","","railmap","467387","384394","-0.9891021999999999","53.3521694"
"","ELOC00234","Barnhill Tunnel","","railmap","261237","666874","-4.2194554","55.8749787"
"","ELOC00235","Barns Green L.C.","","railmap","512633","126653","-0.39522419999999997","51.0282147"
"","ELOC00241","Barnwood No.3 G.F.","","railmap","384955","218140","-2.2198738","51.861642"
"","ELOC00242","Baron Wood No.1 Tunnel","","railmap","351909","543342","-2.7492742","54.7826758"
"","ELOC00243","Baron Wood No.2 Tunnel","","railmap","351687","543541","-2.7527494","54.7844352"
"","ELOC00245","Barrhead S.B.","","railmap","249978","659453","-4.3951452","55.8049874"
"","ELOC00253","Barry West L.C.","","railmap","354140","733696","-2.7464284","56.4930953"
"","ELOC00254","Barthomley L.C.","","railmap","376270","353992","-2.3557231","53.0826327"
"","ELOC00258","Barton Lane L.C.","","railmap","451306","334091","-1.2386825","52.9018399"
"","ELOC00261","Barton Road L.C.","","railmap","510849","419038","-0.32418929999999996","53.6561214"
"","ELOC00263","Barway Sidings L.C.","","railmap","556529","275911","0.2972017","52.3589244"
"","ELOC00264","Baschurch L.C.","","railmap","342929","322709","-2.8478937","52.7989206"
"","ELOC00265","Base Green No 31 L.C.","","railmap","601972","263480","0.9562267999999999","52.2324785"
"","ELOC00268","Basildon HABD","","railmap","461057","178873","-1.1216682","51.5055"
"","ELOC00269","Basin Road L.C.","","railmap","486026","104308","-0.7798046","50.8319115"
"","ELOC00273","Bath Row Tunnel","","railmap","406075","286082","-1.9119944","52.4726555"
"","ELOC00276","Bathing Pool L.C.","","railmap","340526","477198","-2.9128841","54.1870936"
"","ELOC00277","Bathley Lane L.C.","","railmap","479103","358833","-0.8194549","53.1208309"
"","ELOC00278","Batley L.C.","","railmap","424832","424737","-1.6251928","53.7184766"
"","ELOC00280","Battersby Road L.C.","","railmap","459400","507978","-1.0851343","54.4637288"
"","ELOC00283","Battle Road L.C.","","railmap","574535","119732","0.4834436","50.9505919"
"","ELOC00285","Bawtry TSC OHNS","","railmap","465551","393744","-1.0147342","53.4364286"
"","ELOC00288","Baylham L.C.","","railmap","611051","252554","1.0821764","52.1309837"
"","ELOC00289","Beach Road L.C.","","railmap","545081","100783","0.056914099999999995","50.7884679"
"","ELOC00291","Beal Crossovers","","railmap","405627","643752","-1.9120701","55.687211"
"","ELOC00292","Beal L.C.","","railmap","406173","642686","-1.9034162000000001","55.6776269"
"","ELOC00293","Beald Drove L.C.","","railmap","553923","284629","0.2629683","52.437982"
"","ELOC00294","Bealings L.C.","","railmap","623088","247388","1.2543652","52.0798869"
"","ELOC00296","Bears Grove L.C.","","railmap","629676","315878","1.397233","52.6918756"
"","ELOC00297","Bearty Fen L.C.","","railmap","523277","327193","-0.171725","52.8281968"
"","ELOC00300","Beaumont Hill L.C.","","railmap","411129","271254","-1.8380774999999998","52.3392732"
"","ELOC00301","Bebside L.C.","","railmap","428233","581552","-1.5587954","55.1275538"
"","ELOC00302","Beccles By-pass L.C.","","railmap","642944","291120","1.5750201","52.4639513"
"","ELOC00305","Becketts L.C.","","railmap","596124","126888","0.7942897","51.0079317"
"","ELOC00306","Beckingham L.C.","","railmap","478567","389832","-0.8198213999999999","53.399502"
"","ELOC00310","Bedhampton L.C.","","railmap","470777","106549","-0.9958699","50.8541246"
"","ELOC00315","Beech Drive L.C.","","railmap","427143","163251","-1.6114722000000001","51.367673"
"","ELOC00316","Beech Hill L.C.","","railmap","470529","399053","-0.9386319","53.4834971"
"","ELOC00317","Beeches Farm L.C.","","railmap","334666","366373","-2.9792823999999998","53.190431"
"","ELOC00320","Beeston Regis L.C.","","railmap","617367","342934","1.2333971","52.9397812"
"","ELOC00321","Beighton Station L.C.","","railmap","444357","383979","-1.3351036","53.3508613"
"","ELOC00323","Belford Crossovers","","railmap","412687","633480","-1.8002506","55.5947874"
"","ELOC00329","Belmont L.C.","","railmap","234250","619929","-4.6219757999999995","55.4450944"
"","ELOC00330","Belmont L.C.","","railmap","433486","455705","-1.4907012","53.9963166"
"","ELOC00331","Belmont Tunnel","","railmap","256957","371811","-4.1441153","53.224051"
"","ELOC00335","Beltring L.C.","","railmap","567993","147829","0.40343619999999997","51.2049648"
"","ELOC00341","Bennar Fawr L.C.","","railmap","258361","322410","-4.1014184","52.7806477"
"","ELOC00342","Bennetts L.C.","","railmap","396411","340144","-2.0548743","52.9586748"
"","ELOC00343","Bensham Tunnel","","railmap","424464","562244","-1.6195468","54.9542522"
"","ELOC00349","Benton Crossovers","","railmap","428325","568527","-1.5586419999999999","55.0105104"
"","ELOC00354","Bertwyn L.C.","","railmap","237934","206939","-4.348555","51.7376682"
"","ELOC00360","Bescar Lane L.C.","","railmap","339604","414534","-2.9146248","53.6238619"
"","ELOC00362","Bessacarr Halt L.C.","","railmap","461474","400297","-1.074816","53.4958089"
"","ELOC00363","Beswick L.C.","","railmap","502572","448078","-0.43971879999999997","53.918716"
"","ELOC00364","Betchworth L.C.","","railmap","521068","151327","-0.2667216","51.2482715"
"","ELOC00370","Beverley Station L.C.","","railmap","503874","439511","-0.422809","53.8414928"
"","ELOC00371","Beverley North L.C.","","railmap","503775","440450","-0.4239919","53.8499464"
"","ELOC00372","Beverley Parks L.C.","","railmap","504544","437115","-0.41344000000000003","53.8198266"
"","ELOC00373","Beversham L.C.","","railmap","636011","258126","1.4500488","52.1709089"
"","ELOC00374","Bewbush L.C.","","railmap","523824","135734","-0.2326066","51.1075321"
"","ELOC00379","Bilbster L.C.","","railmap","328671","954212","-3.2245168","58.4702834"
"","ELOC00383","Bilting L.C.","","railmap","605697","149104","0.943206","51.2040984"
"","ELOC00384","Bincombe Tunnel","","railmap","367335","85930","-2.4636124","50.6720979"
"","ELOC00386","Bingham Road L.C.","","railmap","465449","339588","-1.0273492","52.949713"
"","ELOC00387","Bingley FS OHNS","","railmap","410571","439778","-1.840787","53.8541421"
"","ELOC00391","Birkett Tunnel","","railmap","377241","503378","-2.3522905","54.4253321"
"","ELOC00400","Black Bank L.C.","","railmap","553274","285322","0.25374579999999997","52.4443819"
"","ELOC00401","Blackboy Lane L.C.","","railmap","483249","105111","-0.8190446","50.839542"
"","ELOC00402","Black Dyke L.C.","","railmap","346519","478102","-2.8212216999999997","54.1958826"
"","ELOC00403","Black Mill L.C.","","railmap","616024","288746","1.1778943","52.453948"
"","ELOC00410","Blackgrange L.C.","","railmap","283910","694834","-3.8694003","56.1320497"
"","ELOC00413","Blackhills Farm L.C.","","railmap","444548","541372","-1.3091793","54.765316"
"","ELOC00415","Blackpool L.C.","","railmap","348293","316218","-2.7673229","52.7411154"
"","ELOC00420","Blackwood 1 L.C.","","railmap","195808","843911","-5.4038918","57.4394479"
"","ELOC00423","Blaengavenny Farm L.C.","","railmap","331266","219535","-2.9997232","51.8701394"
"","ELOC00424","Blainscough (Former Site Of Gf)","","railmap","356587","413952","-2.657799","53.620314"
"","ELOC00429","Blaxhall L.C.","","railmap","635651","258057","1.4447416","52.1704379"
"","ELOC00430","Blea Moor Tunnel","","railmap","376990","483100","-2.3545844","54.2430804"
"","ELOC00432","Blenkinsop Footpath L.C.","","railmap","366032","565083","-2.5322591","54.97919"
"","ELOC00433","Bletchingley Tunnel","","railmap","533943","148676","-0.0833372","51.2215722"
"","ELOC00434","Bletchington L.C.","","railmap","448317","217085","-1.299925","51.8502825"
"","ELOC00441","Blochairn Tunnel","","railmap","261407","666060","-4.216325","55.8677218"
"","ELOC00442","Blockley L.C.","","railmap","418377","236961","-1.7335302000000001","52.0307706"
"","ELOC00444","Blotoft L.C.","","railmap","516824","337809","-0.26364529999999997","52.9250156"
"","ELOC00449","Blue Gowt L.C.","","railmap","524006","324552","-0.1619173","52.8042949"
"","ELOC00450","Blue Pigeons L.C.","","railmap","634655","156791","1.3620429","51.2619626"
"","ELOC00455","Boarmans L.C.","","railmap","600078","125925","0.8500367","50.9979229"
"","ELOC00458","Boat L.C.","","railmap","394181","266366","-2.0867347","52.2954017"
"","ELOC00466","Boig Road L.C.","","railmap","259839","613434","-4.2145366","55.394773"
"","ELOC00468","Boldon L.C.","","railmap","436208","562185","-1.4361937999999999","54.95301"
"","ELOC00471","Bolitho L.C.","","railmap","225504","63905","-4.4592415","50.4489618"
"","ELOC00472","Bollo Lane L.C.","","railmap","519969","179070","-0.27309449999999996","51.4978511"
"","ELOC00473","Bollo Lane L.C.","","railmap","520025","179023","-0.272308","51.4974114"
"","ELOC00474","Bolney Farm L.C.","","railmap","477279","180619","-0.8875984","51.5192174"
"","ELOC00476","Bolton-le-sands L.C.","","railmap","347963","468225","-2.7973884","54.1072751"
"","ELOC00480","Bolton-Le-Sands HABD","","railmap","348532","469083","-2.7888231","54.1150412"
"","ELOC00482","Bonsall Lane L.C.","","railmap","488034","394960","-0.6760568","53.4440911"
"","ELOC00484","Bootham L.C.","","railmap","460324","454192","-1.0816611","53.9802901"
"","ELOC00493","Bosley's L.C.","","railmap","426243","221232","-1.6200796","51.8890371"
"","ELOC00495","Boston & Spilsby Road L.C.","","railmap","539973","356020","0.0883513","53.0830836"
"","ELOC00496","Botany Bay L.C.","","railmap","468233","382957","-0.9766986999999999","53.3391442"
"","ELOC00499","Boulders Farm No.2 L.C.","","railmap","449927","230514","-1.2746157999999999","51.9708714"
"","ELOC00500","Boultham L.C.","","railmap","495460","369286","-0.5720038","53.212095"
"","ELOC00501","Boultons L.C.","","railmap","422169","320510","-1.6727612","52.7817328"
"","ELOC00508","Bow Of Fife L.C.","","railmap","332501","710776","-3.0918919","56.2846148"
"","ELOC00509","Bowdell L.C.","","railmap","599182","127153","0.8379643","51.0092643"
"","ELOC00515","Box Tunnel","","railmap","384362","169167","-2.2262792","51.4212939"
"","ELOC00531","Bramfield L.C.","","railmap","639469","275710","1.5129692000000001","52.3272121"
"","ELOC00533","Bramhope Tunnel","","railmap","424810","442610","-1.6240945999999998","53.8791154"
"","ELOC00539","Bramshall Station L.C.","","railmap","405459","333135","-1.9202998999999998","52.895655"
"","ELOC00540","Bramwith Road L.C.","","railmap","461273","410051","-1.0759509999999999","53.5834945"
"","ELOC00542","Branston & Washingborough Cross Roads Tunnel","","railmap","502179","369971","-0.4712172","53.217003"
"","ELOC00543","Bransty S.B.","","railmap","297400","518849","-3.5879236","54.5544558"
"","ELOC00544","Brasswell L.C.","","railmap","300363","575803","-3.5617305999999997","55.0666658"
"","ELOC00545","Brasted Lands L.C.","","railmap","548038","146957","0.117641","51.2026507"
"","ELOC00548","Brayton L.C.","","railmap","461193","430274","-1.0731832","53.7652465"
"","ELOC00549","Brecon Curve G.F.","","railmap","351065","241110","-2.7152640999999997","52.0661928"
"","ELOC00550","Brecon Curve Jn","","railmap","351059","241199","-2.7153688","52.0669991"
"","ELOC00554","Brentingby L.C.","","railmap","478506","318623","-0.8380944","52.7595388"
"","ELOC00557","Brewery Lane L.C.","","railmap","521826","331715","-0.19157359999999998","52.8691495"
"","ELOC00558","Brewster Lane L.C.","","railmap","548222","359833","0.2131575","53.1151125"
"","ELOC00559","Briar Hill L.C.","","railmap","417243","238522","-1.7499894999999999","52.0448433"
"","ELOC00561","Brick Kiln Lane L.C.","","railmap","355604","342751","-2.6626706","52.9802691"
"","ELOC00562","Brick Kiln L.C.","","railmap","638011","262101","1.4820182","52.2057166"
"","ELOC00563","Brickyard Lane L.C.","","railmap","454404","348521","-1.1902068","53.0312383"
"","ELOC00567","Bridgend River Bridge","","railmap","290191","180834","-3.5839179999999997","51.5157195"
"","ELOC00572","Bridgeway L.C.","","railmap","351769","318762","-2.7162226","52.7643108"
"","ELOC00576","Bridlington Quay L.C.","","railmap","518072","466992","-0.196508","54.0853274"
"","ELOC00577","Bridlington S.B.","","railmap","517569","466775","-0.2042842","54.0834912"
"","ELOC00583","Brill Tunnel","","railmap","466955","215867","-1.0296114","51.8374158"
"","ELOC00584","Brimscombe L.C.","","railmap","387855","202205","-2.1771995","51.7184395"
"","ELOC00585","Brinkley Road L.C.","","railmap","557930","256852","0.3088378","52.1873164"
"","ELOC00587","Brinsworth Street L.C.","","railmap","442068","392284","-1.3683956","53.4256938"
"","ELOC00595","Britannia Bridge","","railmap","254192","370949","-4.1851005","53.2155502"
"","ELOC00596","Sandscale L.C.","","railmap","319721","473661","-3.2306919","54.1524742"
"","ELOC00600","Broad Farm 1 L.C.","","railmap","349960","260812","-2.734295","52.2432152"
"","ELOC00601","Broad Lane L.C.","","railmap","369769","179948","-2.4370758","51.517637"
"","ELOC00602","Broad Oak L.C.","","railmap","336624","358553","-2.9484278","53.12038"
"","ELOC00603","Broad Oak L.C.","","railmap","616559","160017","1.1050445","51.2980786"
"","ELOC00604","Broad Street Tunnel","","railmap","436315","387620","-1.4554943","53.3842038"
"","ELOC00605","Broadfield Lane L.C.","","railmap","532267","343674","-0.0316827","52.9741294"
"","ELOC00606","Broad Oak L.C.","","railmap","370129","213286","-2.4347449","51.8173999"
"","ELOC00608","Broadwath L.C.","","railmap","348511","554890","-2.8041583","54.8860954"
"","ELOC00611","Brockham L.C.","","railmap","519799","150604","-0.2851266","51.2420452"
"","ELOC00615","Broken Cross Farm 1 L.C.","","railmap","374055","216691","-2.3780504000000002","51.8482171"
"","ELOC00617","Broken Cross L.C.","","railmap","373736","216576","-2.3826727","51.8471635"
"","ELOC00623","Brompton L.C.","","railmap","437440","496657","-1.4253258","54.3640794"
"","ELOC00626","Bronyn Farm Crossing","","railmap","237252","212060","-4.3608245","51.7834795"
"","ELOC00628","Brook Hall Road L.C.","","railmap","331486","398829","-3.0338942","53.4817219"
"","ELOC00629","Brook Lane L.C.","","railmap","505053","103457","-0.5099563","50.821129"
"","ELOC00630","Brook L.C.","","railmap","506083","146459","-0.4827748","51.2074911"
"","ELOC00631","Brookhay L.C.","","railmap","416026","311782","-1.7642588","52.7034952"
"","ELOC00632","Brookland L.C.","","railmap","599772","126335","0.8459053999999999","51.0017086"
"","ELOC00633","Brooksby L.C.","","railmap","489147","187270","-0.7149166","51.5772613"
"","ELOC00634","Brooksby L.C.","","railmap","466979","316304","-1.0093504","52.7402488"
"","ELOC00635","Brookthorpe HABD","","railmap","381785","211532","-2.2655605","51.8021337"
"","ELOC00636","Broom L.C.","","railmap","332638","102439","-2.9575967","50.8175511"
"","ELOC00637","Broombarns L.C.","","railmap","307388","718834","-3.5002307999999998","56.3527428"
"","ELOC00638","Broome Lane L.C.","","railmap","463940","314017","-1.054807","52.7200602"
"","ELOC00641","Brotherton Tunnel","","railmap","448359","425891","-1.2685349","53.7272018"
"","ELOC00644","Browick Road L.C.","","railmap","612119","301439","1.1286037","52.5694172"
"","ELOC00645","Brown Barn L.C.","","railmap","408837","244991","-1.8723928","52.1031954"
"","ELOC00646","Brown Queen Tunnel","","railmap","209713","62890","-4.6808984","50.4349328"
"","ELOC00647","Brown Queen Tunnel","","railmap","209712","62813","-4.6808756","50.4342396"
"","ELOC00649","Bruern L.C.","","railmap","426786","220559","-1.6122358","51.8829599"
"","ELOC00650","Bruichnain L.C.","","railmap","263125","845781","-4.2845734","57.4815244"
"","ELOC00651","Brundall Jn","","railmap","633071","307832","1.4416948","52.6182197"
"","ELOC00654","Bual 1 L.C.","","railmap","302094","915878","-3.6637148","58.1209777"
"","ELOC00655","Bual 2 L.C.","","railmap","301941","916101","-3.6663964","58.1229437"
"","ELOC00656","Buchanstone Farm L.C.","","railmap","365938","826119","-2.5672823","57.3243218"
"","ELOC00657","Buckiehillock L.C.","","railmap","357659","735046","-2.6894916","56.5055569"
"","ELOC00658","Buckland L.C.","","railmap","521917","151588","-0.2544642","51.2504398"
"","ELOC00660","Buckshead Tunnel East","","railmap","183563","46630","-5.0392724","50.2798434"
"","ELOC00661","Buckshead Tunnel West","","railmap","183342","46532","-5.0423126","50.2788819"
"","ELOC00662","Buckton Lane L.C.","","railmap","518109","472329","-0.19386689999999998","54.1332673"
"","ELOC00663","Buckwell L.C.","","railmap","605747","149201","0.9439772999999999","51.2049494"
"","ELOC00665","Bulcote L.C.","","railmap","465912","344495","-1.0194605","52.9937539"
"","ELOC00666","Bullo Pill HABD","","railmap","368742","211049","-2.4546704999999998","51.797216"
"","ELOC00667","Bullocks L.C.","","railmap","263009","845740","-4.2864763","57.4811209"
"","ELOC00668","Bullpit Lane L.C.","","railmap","482223","352217","-0.7745468","53.060905"
"","ELOC00670","Bunchrew Farm L.C.","","railmap","262599","845649","-4.2932651","57.4801787"
"","ELOC00673","Burdett Farm L.C.","","railmap","393842","226241","-2.0909737","51.9346468"
"","ELOC00674","Burn Lane L.C.","","railmap","460594","426851","-1.0829385","53.7345572"
"","ELOC00679","Shere Heath L.C.","","railmap","506968","146772","-0.47002059999999996","51.210146"
"","ELOC00682","Burston L.C.","","railmap","614490","283335","1.1518861","52.4059837"
"","ELOC00683","Burton Agnes L.C.","","railmap","510780","462354","-0.3096272","54.0452839"
"","ELOC00684","Burton Farm No.1 L.C.","","railmap","418222","256739","-1.7347412","52.2085862"
"","ELOC00685","Burton Farm No.2 L.C.","","railmap","417462","257112","-1.7458548","52.2119664"
"","ELOC00687","Burton Lane No.1 L.C.","","railmap","511593","344469","-0.3391401","52.9859761"
"","ELOC00688","Burton Lane No.2 L.C.","","railmap","513635","343838","-0.308954","52.9798738"
"","ELOC00690","Bush 1 L.C.","","railmap","338580","850200","-3.0275542","57.5377311"
"","ELOC00692","Buslingthorpe L.C.","","railmap","509329","385273","-0.3589269","53.353075"
"","ELOC00694","Butterswood L.C.","","railmap","510574","419718","-0.3281038","53.6622884"
"","ELOC00695","Buttington L.C.","","railmap","324878","308904","-3.1124138","52.6726326"
"","ELOC00698","Bystable Lane L.C.","","railmap","511478","417484","-0.3152259","53.6420229"
"","ELOC00715","Caldicot HABD","","railmap","351068","188597","-2.7077879","51.5940873"
"","ELOC00726","Cambois L.C.","","railmap","430449","584111","-1.5237816","55.1504169"
"","ELOC00731","Cambus Jn","","railmap","289654","692979","-3.7762705","56.1167606"
"","ELOC00732","Cambus L.C.","","railmap","285588","694184","-3.8421327","56.1266246"
"","ELOC00742","Chipping Campden L.C.","","railmap","416839","239737","-1.7558172","52.0557776"
"","ELOC00743","Campden Tunnel","","railmap","416113","240805","-1.7663541999999999","52.0654036"
"","ELOC00744","Camperdown L.C.","","railmap","341157","730604","-2.9565463999999997","56.4638728"
"","ELOC00745","Camps L.C.","","railmap","542394","210891","0.0626902","51.7785789"
"","ELOC00746","Camus An Eng Farm 1 L.C.","","railmap","197626","779150","-5.3211429","56.8595035"
"","ELOC00747","Camus An Eng Farm 2 L.C.","","railmap","197488","779172","-5.3234158","56.8596427"
"","ELOC00749","Canal Tunnel","","railmap","406486","286645","-1.9059254","52.4777064"
"","ELOC00750","Candy Farm L.C.","","railmap","353026","830361","-2.7824793","57.3612794"
"","ELOC00755","Canute Road L.C.","","railmap","442561","111016","-1.3961692","50.8970524"
"","ELOC00763","Cardross L.C.","","railmap","234443","677345","-4.6536535","55.9604881"
"","ELOC00764","Cargo Fleet Road L.C.","","railmap","450217","520354","-1.2246832","54.5759287"
"","ELOC00767","Carlisle North Jn","","railmap","339914","555733","-2.9383197","54.8927138"
"","ELOC00770","Carlton Crossovers","","railmap","479211","362915","-0.8168397","53.157503"
"","ELOC00772","Carlton L.C.","","railmap","479267","364216","-0.8156804999999999","53.1691922"
"","ELOC00773","Carmarthen End Of Line","","railmap","241389","219798","-4.3044443","51.8541796"
"","ELOC00777","Carmont L.C.","","railmap","378794","783139","-2.3501296","56.9390264"
"","ELOC00778","Carnaby L.C.","","railmap","514885","464908","-0.24599539999999998","54.0673262"
"","ELOC00783","Carno L.C.","","railmap","296141","297004","-3.5335336","52.5609353"
"","ELOC00784","Carnoustie L.C.","","railmap","356601","734491","-2.7065894","56.5004703"
"","ELOC00788","Carsebreck L.C.","","railmap","286562","708910","-3.8327695999999998","56.2590852"
"","ELOC00790","Kents Bank L.C.","","railmap","340378","476965","-2.9151156","54.184984"
"","ELOC00795","Castle Donington","","railmap","444664","328528","-1.338178","52.8524251"
"","ELOC00797","Castle Hill Tunnel","","railmap","394982","424617","-2.0775093","53.7179514"
"","ELOC00799","Castleford East Jn","","railmap","443299","425812","-1.3452349","53.726935"
