"STANOX","TIPLOC","CRS","Description","dataSource","stop_lon","stop_lat","easting","northing"
"","BRGHBUS","","LONDON ROAD D R","ATOC","-0.13813552898450326","50.8359623665124","531200","105700"
"","BRKLNDS","","BROOKLANDS MTLK","ATOC","-2.326456153212325","53.41717248406342","378400","391200"
"","BRKNIOM","","BIRKENHEAD 12 QUAYS","ATOC","-3.01365082453291","53.39983311852062","332700","389700"
"","BRMNDSY","","BERMONDSEY LRT","ATOC","-0.0637597174447694","51.49754813142061","534500","179400"
"","BRNAMKT","BMK","BURNHAM MARKET","railmap","0.7259774","52.9456076","583254","342166"
"","BROADFO","BDD","BROADFORD","railmap","-5.9047868","57.241275","164497","823489"
"","BRSTAIR","","BRISTOL AIR BUS A1","ATOC","-2.714156200147222","51.38546301794636","350400","165400"
"","BRSTSTA","","BRISTOL T M BUS","ATOC","-2.5813056714249827","51.448241360312615","359700","172300"
"","BRWCGAL","","GALASHIELS V BWK","ATOC","-2.8081093498938685","55.61672362301057","349200","636200"
"","BRWSUSX","","Berwick (Sussex)","railmap","0.1656318","50.840148","552575","106748"
"","BSAUEJN","","BISHOP AUCKLAND EAST JUNCTION","BPLAN","-1.6837747152323894","54.656589867315354","420500","529100"
"","BSPSBUS","","BISHOPS LYDEARD L ARMS","railmap","-3.1923187","51.054789","316530","129060"
"","BSPSHIT","XLU","BISHOPS LYDEARD HITHERMEAD","railmap","-3.1916693","51.0544052","316575","129017"
"","BSSNBUS","","BISHOPSTONE HILL RISE","ATOC","0.08385344898199984","50.781844070659595","547000","100100"
"","BSTBARN","","BESSES O' TH' BARN MTLK","ATOC","-2.286666024561973","53.541315805859846","381100","405000"
"","BSTMNR","","BOSTON MANOR UND","ATOC","-0.32605380996936734","51.49528983877796","516300","178700"
"","BTCHBUS","","BETCHWORTH","ATOC","-0.26780066419224513","51.24534753413635","521000","151000"
"","BTGBJN","","BRETINGBY JUNCTION","BPLAN","-0.8455964119760392","52.75940588010486","478000","318600"
"","BUCVBUS","XEY","BUCKINGHAM TESCO","railmap","-0.9867391","52.0008692","469656","234086"
"","BUDESTD","","BUDE BUS","ATOC","-4.547354668660022","50.82839244705572","220700","106300"
"","BUNT","","BURNT TREE","railmap","-1.9926468","52.5129567","400596","290561"
"","BURY","","BURY MTLK","ATOC","-2.2975757414140157","53.59072439496374","380400","410500"
"","BUXTMP","BUZ","BUXTON (MARKET PLACE)","railmap","-1.9139493","53.2564367","405838","373272"
"","BWLGJN","","Bowling Jn","railmap","-1.7483444000000001","53.7743983","416683","430923"
"","CAEUPK","XKC","CAERAU PARK","railmap","-3.2417837","51.4737925","313851","175713"
"","CAEUSQU","CSQ","CAERAU SQUARE (BUS STOP)","railmap","-3.654314","51.636963","285612","194425"
"","CALLNRD","","CALLINGTON BUS","ATOC","-4.316888589253874","50.50400583009966","235800","69700"
"","CALNSTR","","CALNE BUS","ATOC","-2.005699097850034","51.43979283833721","399700","171200"
"","CAMPBLT","","CAMPBELTOWN","ATOC","-5.599808251327902","55.42354033354071","172300","620300"
"","CAMVBUS","XEC","CAMBRIDGE PARKSIDE","railmap","0.1294273","52.2032869","545614","258253"
"","CANNA","","CANNA (ISLE OF)","ATOC","-6.490946418753845","57.05625569447685","127800","805100"
"","CANVHC","XHH","CANVEY HAYSTACK CORNER","railmap","0.5914254999999999","51.5203938","579884","183347"
"","CANVLB","XLQ","CANVEY LEIGH BECK","railmap","0.6176965999999999","51.5185841","581713","183210"
"","CANVLR","XLR","CANVEY LINK ROAD & DINANT","railmap","0.5693041999999999","51.5251296","578331","183819"
"","CANVWF","","CANVEY WATERSIDE FARM","railmap","0.5647284","51.5374003","577966","185172"
"","CARICOS","CKU","CARRICK - ON - SUIR","UK2GTFS","-7.50809","52.34343","25002","286000"
"","CARPWJN","","CARPENTERS ROAD WEST JN","BPLAN","-0.010145626432253366","51.53763088394237","538100","183957"
"","CATZ","XAG","ARDRAHAN","UK2GTFS","-8.81453","53.1573","-55359","384029"
"","CATZ001","XCD","CRAUGHWELL","UK2GTFS","-8.73605","53.22561","-49405","391115"
"","CATZ002","XGV","GLOUNTHAUNE","UK2GTFS","-8.32466","51.91111","-34839","242620"
"","CATZ003","XGR","GORT","UK2GTFS","-8.81392","53.06729","-56273","374032"
"","CATZ004","XME","MIDLETON","UK2GTFS","-8.17614","51.92118","-24543","242859"
"","CATZ005","XMV","MONASTEREVIN","UK2GTFS","-7.0635","53.14547","61542","372909"
"","CATZ006","XSB","SIXMILEBRIDGE","UK2GTFS","-8.78539","52.73801","-57835","337292"
"","CATZ008","","IDRIDGEHAY","ATOC","-1.568986760380613","53.03481671779237","429000","348700"
"","CATZ010","","EYTHORNE EKR","ATOC","1.2636225507321075","51.19916161221889","628100","149500"
"","CATZ011","","BLENHEIM PAL. VIA OXFORD PKWY","ATOC","-1.3510622459650286","51.84531637016822","444800","216500"
"","CATZ012","","CHINNOR RAIL","ATOC","-0.9060594551790379","51.69815500010002","475700","200500"
"","CATZ014","","LEEDS CASTLE","ATOC","0.6321699310181714","51.24745230286255","583800","153100"
"","CATZ016","","LUTON AIRPORT PARKWAY DART","ATOC","-0.39486256620326454","51.8730239220875","510600","220600"
"","CATZ151","","HEATHROW BUS","ATOC","-0.4550900213795327","51.47098326271107","507400","175800"
"","CCKFLUL","","COCKFOSTERS UND","ATOC","-0.14974836266060282","51.65090983271415","528100","196300"
"","CDDRCES","","Cadder C.e. Sidings","railmap","-4.1821533","55.9150134","263711","671255"
"","CDNL576","","SIGNAL G576","BPLAN","-4.348113369662857","55.85531400556296","253115","664952"
"","CHARTSD","","CHARTHAM SIDINGS","openRailData","1.079632448189488","51.28764879816673","614836","158783"
"","CHBUVIL","","CHARLBURY NINE ACRES LANE","ATOC","-1.4842774022793324","51.87474793582273","435600","219700"
"","CHIPNEW","","CHIPPENHAM NEW RD","ATOC","-2.115098194826363","51.46131663373564","392100","173600"
"","CHLTRAC","","CHELT RACES BUS","ATOC","-2.0697350020046286","51.91721401200676","395300","224300"
"","CHNOBUS","","CHIPPING NORTON BUS","ATOC","-1.546085142430318","51.93973814427936","431300","226900"
"","CHNRBVH","","BLEDLOW","railmap","-0.8742300000000001","51.7139483","477873","202290"
"","CHNRESW","","CHINNOR","railmap","-0.9102789","51.7001194","475405","200714"
"","CHNRLOW","","CHINNOR BUS","ATOC","-0.9088877831258119","51.70087877934971","475500","200800"
"","CHNRRED","XCQ","CHINNOR","railmap","-0.9057926","51.6926639","475728","199890"
"","CHNRWHT","","CHINNOR","railmap","-0.9039128","51.6907168","475861","199675"
"","CHSLHRJ","","Chislehurst Jn","railmap","0.0594002","51.4037091","543342","169199"
"","CHSM","","CHESHAM UND","ATOC","-0.6106679458574807","51.704925766117555","496100","201600"
"","CHSPLUL","ZCI","CHISWICK PARK LT","railmap","-0.2696386","51.4930346","520222","178540"
"","CHTMHCS","XCE","MANCHESTER VICTORIA CSOP","BPLAN","-2.227593882292049","53.50009579960083","385000","400400"
"","CLCHSWY","","ROMFORD PRIMARY STORE","BPLAN","0.9047546278715549","51.88588151840608","600000","224800"
"","CLONMEL","CLX","CLONMEL","UK2GTFS","-7.65646","52.3544","15002","288000"
"","CLPHJNB","","Clapham Junction (B)","railmap","-0.17178739999999998","51.4652958","527091","175621"
"","CLROSS","","CULROSS","BPLAN","-3.6522297721024843","56.017129275547276","297100","681700"
"","CLVRTRJ","","CULVERT ROAD JN","BPLAN","-0.15418853694447876","51.47022983072063","528300","176200"
"","CMCY","","NCB CWM CYNON","BPLAN","-3.181178763579536","51.74066195263129","318540","205322"
"","CMUS","","CAMBUS","BPLAN","-3.810980936023374","56.11448396937005","287489","692782"
"","CNRYNP","","CAIRNRYAN","ATOC","-5.016217494616335","54.96286544953182","207000","567300"
"","COLL","","COLL (ISLE OF)","ATOC","-6.529562486520036","56.61412273177712","122200","756100"
"","COLONSY","CYA","COLONSAY (ISLE OF)","railmap","-6.1852954","56.0684428","139610","694081"
"","CORK","COK","CORK","UK2GTFS","-8.45908","51.90109","-44171","242321"
"","CORNTON","","SB METER(CORNTON)","BPLAN","-3.9355594188523617","56.13252548830508","279800","695000"
"","CORSNEW","","CORSHAM BUS","ATOC","-2.198466576093815","51.434229721663314","386300","170600"
"","COWDBUS","","COWDEN CROSROADS","ATOC","0.10040648612998594","51.150284301756265","547000","141100"
"","COWESE","","COWES EAST RFSHP","ATOC","-1.2910664359472594","50.75872864034806","450100","95700"
"","COWESW","","COWES WEST RDJET","ATOC","-1.2966830763969341","50.76235979559132","449700","96100"
"","COWPBUS","CPS","COWPLAIN SHOPS","railmap","-1.0155666","50.8947639","469330","111049"
"","CRDFAIR","","CARDIFF AIR RIA","ATOC","-3.3452960759107913","51.394304586831815","306500","167000"
"","CREWWLC","","WILLASTON CCTV LEVEL CROSSING","BPLAN","-2.4790042370653325","53.06699070224824","368000","352300"
"","CRGURE","","CRAIGNURE","ATOC","-5.708255768498942","56.47142074579673","171700","737200"
"","CRKLDSS","","Cricklewood South Sidings","railmap","-0.21976289999999998","51.5644156","523491","186561"
"","CRNLLCE","","Crianlarich Lower Civil Engineering","railmap","-4.6229288","56.39447","238199","725556"
"","CRUMPSL","","CRUMPSALL MTLK","ATOC","-2.2427666371572035","53.517144019990255","384000","402300"
"","CRXLEY","","CROXLEY UND","ATOC","-0.4418840788150506","51.64705815557984","507900","195400"
"","CSAMTLK","","CROSSACRES MTLK","ATOC","-2.257039256378771","53.38318570474991","383000","387400"
"","CSBY","","CASTLEBAY","ATOC","-7.486391210426361","56.95439947007808","66600","798200"
"","CULLMKH","","CULLOMPTON BUS","ATOC","-3.392340003151478","50.85868790226566","302100","107500"
"","CUMBRAE","","CUMBRAE","ATOC","-4.9036999984833765","55.78095755918014","218000","658000"
"","DALSEGF","","EASTERN GROUND FRAME","BPLAN","-0.07740208729017145","51.54992997358774","533400","185200"
"","DERKER","","DERKER MTLK","ATOC","-2.101081069141914","53.549706420623465","393400","405900"
"","DEVIZES","","DEVIZES BUS","ATOC","-1.994200215666303","51.350773881181446","400500","161300"
"","DEVNARB","","DEVONPORT","ATOC","-4.171497549010169","50.37818879147235","245700","55400"
"","DLTN921","","DARLINGTON SIG 921","BPLAN","-1.548927211680599","54.51596996488854","429300","513500"
"","DLTNCGK","CAZ","CATTERICK GARRISON KEMMEL","railmap","-1.7119697","54.3583198","418817","495903"
"","DLTNCGP","XGO","CATTERICK GARRISON","railmap","-1.7210994","54.374087","418216","497655"
"","DLTNCGT","","CATTERICK GARRISON BUS","ATOC","-1.7244256093992045","54.37450132321849","418000","497700"
"","DLTNRIM","","RICHMOND YKS BUS","ATOC","-1.7381024678080765","54.40239155783514","417100","500800"
"","DLTNTVA","TVA","TEES VALLEY AIRPORT","railmap","-1.4349389","54.5119454","436683","513105"
"","DNRD","","DANE ROAD-MTLK","ATOC","-2.3115027348775294","53.42979673408167","379400","392600"
"","DNSRSTP","","DUNSTER BUS","ATOC","-3.4464369648259296","51.18267568420385","299000","143600"
"","DOBSBRW","DBB","DOBBS BROW","railmap","-2.513292","53.5413109","366082","405084"
"","DOLMLL","","DOLLANDS MOOR LOCO LOOP","openRailData","1.0950602832344205","51.091307070093805","616831","137000"
"","DONCBRN","BNX","BARNSLEY INTERCHANGE","railmap","-1.4780473","53.5542929","434677","406532"
"","DONCDSR","DFZ","DARFIELD SALTERSBROOK ROAD","railmap","-1.3862581999999999","53.5379037","440773","404757"
"","DONCGPS","GOZ","GOLDTHORPE POLICE STATION","railmap","-1.3048625","53.5339504","446172","404367"
"","DONCNBS","DOZ","DONCASTER INTERCHANGE","railmap","-1.1389478","53.5240216","457182","403382"
"","DONCRHA","","DONCASTER AIRPORT BUS","ATOC","-1.011255902375016","53.489938302939265","465700","399700"
"","DOUGLAS","","DOUGLAS IOM","ATOC","-4.472699023666286","54.148107924060156","238600","475300"
"","DOVEHVP","","DOVER HOVERPORT","BPLAN","1.3147832450837504","51.11406733230832","632100","140200"
"","DOVERCO","","DOVER COMPLEX (TRAIN FERRY)","BPLAN","1.3147189470980483","51.11316960971219","632100","140100"
"","DPTFBD","","DEPTFORD BRIDGE DLR","ATOC","-0.022980918172373358","51.47438514190916","537400","176900"
"","DRSNGHM","","DERSINGHAM BANK ROAD","BPLAN","0.5005875309959684","52.845667430729826","568500","330500"
"","DRTMPON","","DARTMOUTH BUS","ATOC","-3.5799344234327477","50.353552643417835","287700","51600"
"","DRTMTH","","DARTMOUTH","ATOC","-3.578439903590764","50.350874677642665","287800","51300"
"","DRTWDGL","","Droitwich Spa Down Goods Loop","railmap","-2.1549583","52.2712952","389523","263692"
"","DUBLFST","DPS","DUBLIN PORT - STENA","railmap","-6.1962676","53.3453123","120800","391369"
"","DUBLINC","DCL","DUBLIN CONNOLLY","UK2GTFS","-6.24922","53.3517","117320","392287"
"","DUBLINF","DFP","DUBLIN FERRYPORT","railmap","-6.2217588","53.3462273","119110","391571"
"","DUBLINH","DHT","DUBLIN HEUSTON","UK2GTFS","-6.29376","53.34654","114323","391891"
"","DULOE","","DULOE(CAUSELAND)","ATOC","-4.487753767179928","50.40063487286186","223300","58600"
"","DUNLGHR","DLO","DUN LOAGHAIRE","railmap","-6.1323238","53.294952","124730","385522"
"","DUNLHRM","DDB","DUN LAOGHAIRE MALIN","UK2GTFS","-6.1346","53.29501","124578","385537"
"","DUNNING","","SIG METER(DUNNING)","BPLAN","-3.6896318523397267","56.28529837521345","295500","711600"
"","DUNOON","","DUNOON","ATOC","-4.924115979580511","55.946772014030806","217500","676500"
"","DUNS","","DUNS","ATOC","-2.3427299906673404","55.777044631265994","378600","653800"
"","DUNT","XAD","DUNSTABLE","railmap","-0.521896","51.8856742","501826","221822"
"","DYMANOR","DRY","DRAYTON MANOR PARK","railmap","-1.713225","52.6090553","419516","301290"
"","EALINGC","","EALING COMMON","railmap","-0.2882211","51.5097312","518889","180367"
"","EARLSWS","","EARLSWOOD  BR SIDING","BPLAN","-0.19634270829925843","51.24067146571958","526000","150600"
"","EBWVRAS","","RASSAU","railmap","-3.222043","51.7994866","315828","211911"
"","ECRO080","","EAST CROYDON SIGNAL T1080","railmap","-0.0900031","51.3771587","533028","165965"
"","EDGWARE","ZED","EDGWARE LT","railmap","-0.2620841","51.6108756","520435","191657"
"","EDINAIR","","EDINBURGH AIRPORT BUS/TRAM","ATOC","-3.3610011050241657","55.947003977983144","315100","673500"
"","EDINBUS","EBS","EDINBURGH BUS STATION","railmap","-3.1912402","55.9553873","325718","674237"
"","EDINSTE","","S&TE SIDING","BPLAN","-3.191417285389669","55.95190652435048","325700","673850"
"","EIGG","","EIGG (ISLE OF)","ATOC","-6.1373805463369315","56.875110540027215","148000","783600"
"","ELBOWNJ","","ELBOWEND JN","BPLAN","-3.4868151366397364","56.05427844366833","307500","685600"
"","ELGH105","","SIGNAL E105","openRailData","-1.3477044180820685","50.97776113547128","445890","120020"
"","ELGH32","","SIGNAL 32","BPLAN","-1.3490642516768596","50.97219330986581","445800","119400"
"","ELOC00002","","Abbey Meads L.C.","railmap","0.452546","51.3180586","571003","160517"
"","ELOC00012","","Aberdovey Tunnel No.1","railmap","-3.9703721","52.5561632","266516","297192"
"","ELOC00013","","Aberdovey Tunnel No.2","railmap","-3.991923","52.553122","265046","296894"
"","ELOC00014","","Aberdovey Tunnel No.3","railmap","-4.0327518","52.5456578","262255","296141"
"","ELOC00015","","Aberdovey Tunnel No.4","railmap","-4.0386984","52.5454019","261851","296124"
"","ELOC00017","","Aberthaw Cement G.F.","railmap","-3.3905613","51.3941155","303351","167038"
"","ELOC00027","","Achaleven L.C.","railmap","-5.3734456","56.4542759","192218","734229"
"","ELOC00029","","Ach-na-cloich 1 L.C.","railmap","-5.325032","56.4476149","195164","733343"
"","ELOC00037","","Addison L.C. (Ahbc)","railmap","-1.7348906","54.972209","417070","564208"
"","ELOC00040","","Adversane L.C.","railmap","-0.46777399999999997","50.9977758","507616","123160"
"","ELOC00042","","Airds L.C.","railmap","-5.2477245","56.4308953","199839","731255"
"","ELOC00043","","Albert Hill","railmap","-1.5506448","54.5344549","429176","515556"
"","ELOC00051","","Alfreton Tunnel","railmap","-1.3617016","53.0919422","442844","355158"
"","ELOC00053","","All Stretton 1 L.C.","railmap","-2.7907528","52.5542399","346483","295448"
"","ELOC00054","","Allarburn Farm L.C.","railmap","-3.3520598","57.6403782","319381","861967"
"","ELOC00055","","Allens L.C.","railmap","-4.0969653","52.6582281","258265","308785"
"","ELOC00056","","Allens West L.C.","railmap","-1.3608694","54.5246972","441466","514565"
"","ELOC00069","","Ammanford Relief Rd L.C.","railmap","-3.987452","51.7898916","263023","212005"
"","ELOC00071","","Ancaster L.C.","railmap","-0.5367444","52.9876544","498324","344368"
"","ELOC00073","","Angle Lane L.C.","railmap","0.0368098","52.1156167","539559","248321"
"","ELOC00076","","Annat East L.C.","railmap","-5.1400898999999995","56.8430135","208575","776793"
"","ELOC00077","","Annat Gate Box","railmap","-5.1404069","56.8430057","208555","776793"
"","ELOC00078","","Annat West L.C.","railmap","-5.142445","56.8429554","208431","776794"
"","ELOC00080","","Anniesmuir L.C.","railmap","-3.1229294","56.2786675","330568","710145"
"","ELOC00083","","Appledore L.C.","railmap","0.8167677","51.0335668","597592","129798"
"","ELOC00084","","Apsley Manor Farm No.2 L.C.","railmap","-0.8061414","51.7746725","482466","209118"
"","ELOC00087","","Ardchronie L.C.","railmap","-4.3356377","57.8681173","261547","888909"
"","ELOC00088","","Ardencaple L.C.","railmap","-4.7583046","56.0183579","228169","684039"
"","ELOC00091","","Ardley Tunnel","railmap","-1.2603357","51.9612834","450919","229457"
"","ELOC00092","","Ardmore East L.C.","railmap","-4.6832848","55.9727635","232647","678782"
"","ELOC00093","","Ardrossan Harbour L.C.","railmap","-4.8181726","55.6386874","222718","641951"
"","ELOC00095","","Arena Tunnel","railmap","-1.9149326","52.4796016","405874","286855"
"","ELOC00097","","Arksey L.C.","railmap","-1.1333462","53.5512681","457517","406418"
"","ELOC00100","","Armathwaite Tunnel","railmap","-2.7732758","54.7921696","350377","544416"
"","ELOC00106","","Asfordby Jn G.F.","railmap","-0.9180438999999999","52.7637332","473104","319005"
"","ELOC00108","","Asfordby Tunnel","railmap","-0.9244407","52.7656084","472669","319208"
"","ELOC00110","","Ash Road L.C.","railmap","1.3308187","51.2786964","632392","158553"
"","ELOC00111","","Ash Vale Jn (Hw)","railmap","-0.7198878999999999","51.2746276","489390","153609"
"","ELOC00116","","Asheham No.1 L.C.","railmap","0.0371955","50.8410077","543530","106587"
"","ELOC00118","","Ashford Bowdler L.C.","railmap","-2.7091585","52.3317745","351772","270645"
"","ELOC00121","","Ashford Gates L.C.","railmap","-2.3645304","51.0150516","374525","124028"
"","ELOC00123","","Ashtead L.C.","railmap","-0.3066813","51.3181636","518100","159034"
"","ELOC00124","","Ashton Jn. L.C.","railmap","-2.6241035999999998","51.4394707","356718","171349"
"","ELOC00126","","Ashwell Gatehouse L.C.","railmap","-0.7241385","52.7116429","486290","313426"
"","ELOC00128","","Askam L.C.","railmap","-3.2044728","54.1887261","321502","477665"
"","ELOC00129","","Askew Road Tunnel","railmap","-1.6177915","54.9576722","424575","562625"
"","ELOC00130","","Askham Tunnel","railmap","-0.9049668","53.2660277","473134","374894"
